 1, 6, 4, 2, 31, 18, 35, 27, , 4, 5, 26, 28, 33, 24, 33, 4, 3, 24, 29, 25, 42, 24, 5, 4, 31, 39, 34, 25, 30, 6, 2, 12, 41, 49, 23, 33, 6, 3, 23, 38, 27, 22, 23, 3, 4, 3, 24, 26, 27, 26, 5, 3, 25, 28, 28, 24, 24, 5, 1, 24, 24, 31, 33, 27, 4, 2, 28, 31, 25, 28, 28, 6, 3, 27, , 34, 34, 20, 4, 2, 31, 23, 41, 23, 29, 5, 2, 28, 36
 2, 7, 6, 4, 24, 23, 29, 33, 29, 5, 3, 25, 27, 30, 27, 31, 6, 4, 25, 31, 32, 42, 23, 3, 2, 29, 35, 28, 28, 27, 4, 4, 12, 28, 50, 22, 29, 6, 3, 28, 33, 31, 25, 22, 10, 2, 4, 23, 27, 26, 23, 6, 4, 25, 29, 26, 29, 21, 5, 3, 23, 31, 39, 29, 28, 9, 3, 25, 41, 24, 19, 29, 6, 5, 28, , 33, 29, 20, 7, 2, 44, 26, 27, 18, 27, 6, 3, 26, 34
 3, 8, 4, 3, 28, 23, 34, 31, 28, 4, 3, 22, 29, 25, 23, 27, 13, 4, 27, 26, 29, 32, 0, 5, 1, 31, 40, 29, 27, 24, 3, 2, 13, 29, 43, 31, 24, 6, 2, 26, 27, 31, 26, 28, 6, 1, 4, 22, 29, 24, 25, 9, 2, 29, 31, 28, 28, 22, 4, 4, 23, 27, 29, 30, 25, 5, 2, 25, 37, 29, 27, 32, 10, 2, 24, , 30, 31, 21, 5, 2, 37, 32, 31, 18, 28, 6, 5, 22, 27
 1, 7, 6, 4, 28, 28, 30, 29, 27, 8, 3, 23, 32, 27, 21, 24, 9, 3, 27, 34, 29, 32, 22, 5, 2, 30, 40, 24, 28, 30, 7, 3, 10, 23, 50, 26, 28, 5, 3, 23, 27, 32, 27, 26, 9, 2, 5, 27, 24, 29, 28, 4, 4, 28, 32, 27, 29, 24, 12, 2, 25, 30, 50, 28, 33, 6, 3, 19, 34, 32, 25, 33, 6, 1, 21, , 27, 30, 24, 8, 2, 33, 34, 25, 28, 27, 4, 2, 36, 28
 2, 7, 3, 3, 29, 29, 26, 33, 27, 4, 6, 26, 26, 33, 25, 28, 5, 2, 28, 49, 27, 24, 21, 5, 3, 30, 40, 27, 29, 22, 5, 3, 15, 29, 45, 22, 27, 7, 2, 25, 20, 29, 30, 43, 7, 2, 2, 22, 23, 31, 28, 7, 4, 22, 30, 23, 31, 20, 5, 1, 26, 30, 47, 31, 30, 7, 2, 22, 27, 30, 23, 32, 6, 2, 20, , 26, 33, 22, 6, 3, 42, 34, 26, 28, 23, 5, 1, 38, 36
 1, 9, 3, 3, 29, 26, 32, 24, 31, 5, 3, 25, 25, 29, 28, 24, 3, 3, 29, 42, 28, 32, 20, 7, 3, 29, 42, 22, 27, 29, 4, 3, 13, 22, 53, 24, 25, 3, 3, 22, 28, 27, 26, 25, 4, 4, 2, 23, 31, 31, 0, 8, 3, 23, 29, 28, 30, 23, 7, 2, 29, 31, 33, 28, 25, , 3, 27, 27, 25, 26, 26, 4, 3, 19, , 23, 32, 24, 7, 2, 39, 32, 32, 27, 26, 6, 2, 38, 46
 2, 10, 2, 3, 30, 23, , 30, 32, 6, 4, 24, 21, 21, 31, 27, 3, 4, 27, 32, 21, 37, 19, 4, 2, 33, 37, 19, 29, 27, 4, 2, 12, 27, 39, 24, 26, 8, 2, 25, 18, 38, 29, 28, 5, 3, 3, 25, 25, 28, 29, 5, 4, 31, 25, 25, 30, 19, 4, 3, 29, 30, 31, 31, 27, 9, 3, 27, 22, 25, 28, 28, 4, 4, 21, , 29, 28, 21, 5, 2, 36, 28, 33, 31, 28, 7, 3, 36, 32
 0, 6, 5, 3, 31, 24, 26, 34, 26, 7, 3, 30, 22, 24, 34, 29, 5, 4, 26, 27, 19, 36, 20, 5, 2, 36, 28, 27, 33, 22, 7, 2, 15, 26, 42, 27, 25, 5, 3, 27, 27, 29, 29, 22, 5, 2, 5, 24, 22, 30, 29, 4, 4, 24, 31, 28, 28, 18, 7, 4, 27, 28, 29, 27, 27, 5, 5, 28, 22, 33, 27, 37, 6, 2, 22, , 23, 31, 24, 8, 2, 34, 33, 31, 46, 24, 6, 2, 39, 38
 3, 7, 5, 3, 29, 26, 30, 27, 31, 6, 3, 29, 23, 21, 30, 25, 6, 2, 26, 24, 20, 39, 21, 3, 3, 33, 33, 22, 30, 27, 9, 2, 15, 29, 38, 22, 32, 8, 3, 33, 30, 30, 25, 26, 5, 4, 1, 27, 24, 30, 26, 7, 2, 25, 29, 28, 23, 21, 3, 6, 30, 28, 35, 31, 28, 2, 3, 31, 24, 25, 25, 35, 4, 3, 30, , 25, 26, 22, 4, 4, 31, 32, 42, 42, 35, 6, 3, 32, 44
 5, 6, 5, 2, 26, 24, 30, 29, 29, 6, 2, 26, 20, 26, 33, 26, 6, 3, 30, 28, 21, 31, 20, 10, 3, 40, 28, 30, 29, 41, 3, 4, 13, 24, 43, 23, 26, 7, 5, 27, 33, 26, 26, 23, 3, 2, 2, 33, 24, 30, 28, 3, 3, 28, 26, 34, 22, 22, 4, 3, 29, 30, 40, 25, 28, 6, 2, 30, 23, 28, 22, 32, 9, 3, 27, , 25, 28, 23, 5, 5, 34, 26, 48, 36, 33, 6, 4, 34, 59
 8, 9, 6, 3, 26, 29, 28, 37, 32, 6, 3, 25, 20, 27, 33, 24, 7, 2, 24, 27, 25, 37, 16, 4, 2, 30, 28, 30, 26, 28, 4, 3, 22, 27, 40, 23, 30, 7, 3, 31, 34, 26, 20, 20, 5, 3, 2, 33, 26, 28, 27, 3, 2, 28, 27, 27, 22, 24, 5, 3, 26, 35, 43, 25, 20, 5, 1, 25, 23, 24, 19, 30, 6, 3, 27, , 23, 33, 25, 5, 2, , 26, 47, 38, 37, 4, 3, 33, 32
 1, 5, 3, 7, 27, 28, 22, 37, 32, 4, 2, 26, 27, 26, 31, 30, 4, 3, 29, 30, 24, 33, 17, 7, 4, 34, 31, 31, 27, 29, 5, 3, 15, 30, 47, 27, 25, 6, 3, 28, 32, 28, 24, 25, 7, 1, 2, 27, 28, 29, 20, 6, 4, 26, 24, 24, 21, 27, 5, 3, 24, 26, 41, 26, 25, 7, 2, 30, 22, 21, 24, 21, 5, 3, 27, , 28, 44, 23, 3, 3, 28, 27, 41, 0, 37, 4, 6, 34, 34
 3, 8, 4, 2, 27, 28, 26, 31, , 6, 2, 24, 33, 24, 36, 30, 5, 4, 27, 30, 21, 29, 17, 7, 3, 26, 32, 27, 31, 31, 5, 4, 16, 24, 45, 27, 31, 7, 6, 30, 24, 36, 19, 25, 5, 2, 5, 39, 35, 28, 24, 5, 2, 31, 25, 25, 26, 28, 7, 2, 21, 25, 38, 30, 34, 6, 3, 23, 19, 25, 25, 26, 6, 3, 31, , 27, 45, 26, 4, 1, 28, 25, 37, 27, 32, 6, 5, 29, 28
 3, 9, , 2, 28, 26, 24, 31, 34, 3, 1, 24, 34, 29, 27, 27, 5, 2, 25, 33, 22, 34, 17, 3, 1, 30, 31, 28, 35, 27, 3, 1, 13, 23, 56, 26, 35, 5, 3, 28, 27, 29, 30, 21, 7, 4, 5, 38, 31, 26, 24, 5, 3, 28, 24, 27, 26, 30, 8, 2, 20, 30, 39, 31, 41, 4, 2, 27, 17, 27, 24, 30, 6, 2, 30, , 28, 29, , 7, 4, 28, 25, 29, 28, 39, 5, 5, 27, 28
 1, 12, 2, 2, 31, 27, 26, 24, 32, 4, 2, 27, 33, 38, 24, 31, 5, 5, 23, 24, 23, 32, 14, 9, 2, 25, 31, 29, 32, 30, 4, 2, 27, 29, 39, 29, 33, 4, 4, 29, 30, 32, 26, 21, 4, 4, 3, 34, 33, 22, 26, 8, 4, 35, 27, 22, 23, 27, 2, 4, 22, 24, 40, 29, 27, 7, 2, 28, 21, 25, 23, 33, 4, 3, 24, , 23, 26, 21, 6, 3, 33, 26, 26, 32, 30, 4, 4, 25, 29
 1, 8, 2, 2, 31, 25, 30, 28, 27, 7, 5, 23, 38, 39, 28, 45, 10, 2, 35, 31, 17, 42, 15, 5, 4, 23, 30, 23, 39, 30, 7, 3, 22, 24, 36, 31, 31, 4, 5, 26, 32, 37, 25, 20, 6, 2, 4, 43, 29, 24, 29, 8, 3, 39, 32, 23, 25, 21, 5, 5, 23, 27, 53, 36, 33, 7, 4, 29, 22, 25, 28, 35, 4, 2, 28, , 27, 23, 30, 6, 4, 37, 24, 30, 28, 29, 7, 2, 27, 30
 2, 11, 4, 7, 31, 28, 27, 27, 27, 5, 4, 20, 26, 30, 27, 25, 6, 2, 30, 30, 18, 36, 20, 6, 4, 26, 34, 25, 30, 27, 5, 3, 15, 29, 33, 29, 32, 6, 3, 26, 29, 36, 25, 24, 5, 3, 6, 37, 28, 24, 23, 11, 2, 32, 30, 25, 26, 23, 4, 2, 24, 34, 41, 34, 29, 6, 2, 27, 26, 24, 28, 33, 6, 3, 27, , 30, 28, 28, 4, 1, 34, 26, 31, 28, 28, 7, 2, 31, 29
 1, 8, 7, 2, 27, 20, 26, 29, 28, 5, 2, 26, 28, 24, 31, 25, 5, 4, 29, 28, 14, 34, 18, 8, 3, 25, 37, 24, 23, 27, 6, 1, 18, 28, 22, 31, 32, 5, 3, 25, 26, 34, 30, 28, 4, 2, 4, 32, 27, 31, 30, 7, 7, 21, 33, 26, 27, 23, 6, 2, 22, 31, 39, 33, 29, 5, 3, 27, 22, 27, 30, 36, 7, 3, 33, , 28, 26, 25, 6, 2, 31, 26, 36, 25, 26, 4, 3, 31, 34
 1, 6, 3, 1, 25, 19, 29, 27, 22, 4, 3, 25, 26, 23, 52, 32, 9, 5, 28, 24, 17, 34, 16, 6, 3, 30, 30, 23, 26, 37, 4, 3, 22, 27, 30, 28, 26, 5, 6, 28, 28, 30, 29, 22, 3, 3, 4, 28, 28, 25, 34, 4, 4, 26, 28, 26, 25, 28, 5, 3, 26, 30, 28, 34, 27, 5, 3, 27, 18, 26, 29, 32, 11, 3, 28, , 20, 26, 26, 6, 3, 31, 24, 29, 26, 32, 4, 3, 30, 31
 1, 9, 4, 1, 29, , 22, 30, 27, 6, 2, 25, 30, 22, 52, 27, 5, 3, 28, 25, 18, 31, 18, 5, 3, 29, 33, 25, 25, 27, 7, 3, 22, 27, 40, 29, 27, 4, 4, 29, 24, 30, 28, 20, 4, 3, 2, 43, 26, 24, 32, 6, 6, 27, 32, 27, 27, 25, 3, 3, 27, 23, 30, 35, 24, 5, 3, 29, 26, 28, 29, 31, 9, 3, 27, , 21, 24, 28, 6, 2, 30, 25, 34, 28, 28, 6, 5, 29, 38
 1, 7, 5, 1, 29, 24, 23, 25, 27, 4, 3, 28, 31, 28, 38, 29, 7, 3, 30, 30, 22, 33, 21, 2, 5, 25, 32, 23, 18, 33, 7, 5, 21, 25, 45, 29, 23, 7, 3, 28, 22, 32, 28, 27, 4, 2, 4, 35, 37, 22, 31, 6, 5, 31, 34, 28, 31, 21, 5, 4, 26, 26, 34, 38, 23, 5, 2, 29, 23, 29, 25, 27, 5, 2, 24, , 30, 25, 24, 2, 2, 34, 29, 31, 32, 27, 6, 4, 29, 35
 1, , , 1, 27, 23, 29, 34, 24, 5, 3, 24, 27, 25, 32, 25, 5, 2, 31, 28, 15, 30, 22, 4, 4, 23, 32, 24, 23, 29, 4, 4, 15, 26, 44, 24, 28, 7, 4, 29, 27, 34, 26, 26, 6, 3, 3, 26, 38, 26, 30, 6, 3, 29, 24, 21, 35, 27, 7, 3, 22, 29, 34, 32, 21, 6, 7, 30, 21, 29, 24, 26, 4, 2, 25, , 22, 26, 31, 5, 3, 23, 30, 33, 38, 26, 5, 3, 28, 34
 2, 8, 3, 3, 29, 26, 28, 34, , 6, 3, 28, 32, 30, 27, 29, 8, 1, 36, 25, 14, 27, 22, 5, 3, 24, 31, 29, 22, 27, 4, 3, 21, 27, 37, 31, 34, 8, 5, 25, 28, 28, 32, 20, 6, 2, 3, 24, 26, 37, 30, 4, 4, 36, 26, 22, 38, 23, 8, 1, 28, 29, 33, 27, 20, 8, 4, 30, 19, 30, 27, 26, 3, 3, 27, , 26, 22, 35, 4, 3, 27, 21, 45, 45, 25, 7, 4, 35, 25
 1, 6, 4, 4, , 21, 28, 32, 26, 8, 4, 23, 30, 28, 28, 26, 5, 3, 28, 23, 15, 35, 19, 9, 2, 24, 30, 22, 24, 31, 6, 2, 20, 26, 38, 29, 31, 8, 2, 26, 26, 27, 31, 27, 4, 3, 3, 25, 25, 34, 33, 7, 2, 36, 24, 27, 32, 24, 3, 3, 27, 26, 38, 23, 25, 7, 5, 30, 24, 33, 31, 21, 5, 3, 23, , 25, 25, 28, 8, 2, 24, 30, 55, 34, 26, 10, 4, 30, 27
 1, , , 2, 36, 20, 28, 32, 28, 5, 2, 30, 29, 27, 29, 24, 7, 4, 27, 29, 15, 45, 15, 8, 3, 30, 37, 24, 20, 35, 3, 4, 14, 28, 47, 28, 28, 6, 3, 23, 27, 26, 24, 23, 5, 3, 4, 26, 32, 27, 35, 7, 2, 31, 29, 22, 24, 26, 6, 3, 33, 32, 39, 26, 28, 7, 3, 29, 21, 27, 31, 22, 5, 2, 25, , 27, 30, 26, 7, 2, 26, 26, 51, 29, 33, 7, 4, 31, 29
 4, 6, 4, 1, 29, 22, 27, 30, 25, 2, 3, 25, 32, 30, 26, 23, 8, 1, 30, 31, 15, 28, 18, 7, 2, 31, 35, 27, 24, 32, 4, 4, 16, 26, 43, 29, 26, 6, 3, 30, 24, 27, 30, 25, 6, 3, 4, 23, 30, 25, 29, 5, 3, 31, 30, 26, 23, 21, 7, 2, 30, 32, 35, 28, 22, 7, 2, 32, 25, 28, 31, 22, 5, 2, 33, , 31, 23, 27, 7, 2, 29, 24, 37, 36, 35, 2, 3, 32, 30
 2, 8, 4, 2, 24, 20, 28, 29, 25, 5, 3, 32, 30, 34, 34, 26, 8, 3, 37, 29, 15, 35, 25, 1, 6, 27, 35, 24, 29, 30, 5, 3, 11, 27, 49, 25, 27, 7, 4, 33, 25, 28, 30, 25, 6, 2, 4, 24, 28, 24, 31, 8, 3, 25, 33, 23, 35, 26, 6, 3, 40, 30, 32, 28, 36, 4, 4, 28, 25, 30, 37, 25, X, 4, 29, , 27, 25, 38, 5, 5, 25, 26, 30, 34, 43, 7, 3, 30, 34
 1, 7, 5, 3, 32, 30, 30, 31, 27, 4, 1, 30, 31, 24, 31, 37, 4, 2, 39, 29, 15, 31, 22, 5, 4, 27, 28, 25, 31, 33, 5, 1, 13, 32, 42, 26, 32, 8, 3, 33, 28, 25, 25, 23, 5, 2, 3, 28, 31, 25, 36, 5, 4, 22, 31, 28, 27, 25, 8, 3, 33, 37, 43, 21, 39, 11, 3, 32, 27, 32, 31, 26, X, 1, 28, , 28, 24, 38, 7, 3, 35, 29, 34, 30, 31, 5, 3, 31, 37
 2, 4, 3, 4, 33, 39, 32, 30, 31, 7, 4, 35, 28, 30, 31, 35, 5, 4, 30, 32, 20, 30, 19, 6, 2, 32, 28, 24, 25, 35, 6, 2, 17, 28, 44, 32, 33, 8, 1, 36, 31, 29, 25, 24, 7, 4, 3, 23, 34, 21, 41, 6, 2, 22, 29, 25, 26, 29, 5, 4, 28, 29, 43, 21, 31, 9, 2, 29, 29, 26, 27, 22, X, 4, 26, , 24, 22, 33, 8, 4, 29, 27, 31, 28, 26, 4, 4, 31, 42
 1, 6, 6, 3, 36, 40, 37, 31, 29, 6, 1, 44, 30, 33, 32, 26, 8, 6, 37, 42, 23, 35, 20, 5, 2, 27, 29, 28, 33, 34, 3, 2, 15, 26, 43, 28, 31, 5, 3, 31, 29, 34, 32, 28, 6, 6, 4, 26, 30, 24, 27, 7, 4, 26, 28, 25, 26, 32, 6, 5, 27, 25, 40, 22, 26, 9, 4, 25, 24, 25, 25, 26, X, 3, 33, , 23, 22, 26, 3, 3, 32, 29, 30, 29, 32, 9, 2, 31, 38
 1, 7, 6, 3, 39, 30, , 30, 30, 6, 2, 39, 28, 32, 29, 25, 6, 3, 35, 41, 19, 40, 24, 6, 3, 31, 35, 28, 34, 31, 6, 4, 10, 25, 45, 31, 30, 3, 2, 31, 32, 30, 29, 25, 9, 2, 2, 30, 36, 23, 29, 10, 3, 22, 32, 25, 30, 31, 8, 3, 26, 30, 34, 24, 31, 9, 4, 25, 24, 29, 27, 19, X, 5, 29, , 23, 20, 32, 6, 5, 27, 36, 32, 30, 28, 3, 4, 34, 23
 3, 10, 4, , 38, 28, , 33, 29, 3, 3, 33, 28, 29, 34, 29, 9, 3, 28, 35, 21, 36, 27, 6, 4, 31, 28, 31, 34, 32, 5, 3, 13, 25, 37, 23, , 7, 4, 28, 37, 27, 32, 22, 6, 3, 3, 25, 35, 33, 34, 7, 5, 26, 27, 21, 24, 28, 6, 4, 24, 27, 31, 23, 26, 7, 4, 25, 29, 24, 27, 23, X, 3, 33, , 24, 22, 35, 5, 3, 29, 37, 27, 49, 25, 5, 2, 34, 28
 3, 13, 6, 5, 33, 26, 38, 30, 31, 5, 2, 34, 27, 30, 28, 23, 9, 2, 26, 37, 21, 31, 30, 7, 6, 35, 34, 28, 34, 32, 7, 3, 11, 27, 29, 32, 31, 7, 2, 26, 28, 26, 28, 26, 5, 2, 4, 23, 32, 32, 27, 6, 4, 29, 29, 24, 22, 28, 5, 3, 26, 36, 28, 22, 26, 4, 4, 28, 30, 28, 24, 22, 0, 2, 28, , , 24, 38, 3, 5, 27, 32, 26, 35, 27, 6, 3, 31, 24
 1, 7, 3, 2, 37, 27, 38, 32, 34, 3, 2, 40, 46, 26, 26, 21, 8, 1, 29, 35, 20, 35, 28, 8, 5, 33, 31, 23, 31, 30, 7, 2, 15, 24, 25, 26, 30, 6, 3, 37, 29, 25, 28, 25, 4, 5, 3, 33, 25, 25, 28, 6, 2, 25, 39, 24, 23, 28, 3, 2, 26, 38, 35, 22, 31, 4, 4, 30, 34, 28, 28, 28, 7, 2, 29, , 29, 23, 29, 7, 2, 35, 46, 23, 21, 31, 8, 3, 32, 23
 2, 14, 5, 3, 31, 23, 29, 28, 30, 6, 3, 33, 51, 36, 27, 25, 7, 2, 26, 34, 18, 44, 28, 5, 2, 34, 31, 29, 29, 30, 7, 2, 14, 26, 28, 26, 25, 7, 4, 33, 32, 25, 28, 23, 2, 2, 6, 46, 28, 25, 32, 12, 3, 26, 31, 30, 22, 33, 7, 4, 27, 31, 26, 25, 25, 4, 6, 32, 31, 28, 25, 31, 7, 3, 28, , 27, 26, 22, 6, 2, 34, 41, 27, 21, 26, 5, 2, 32, 25
 2, 10, 3, 4, 36, 26, 28, 28, 27, 5, 1, 32, 46, 34, 26, 25, 12, 2, 29, 28, 17, 35, 26, 5, 2, 33, 30, 27, 30, 30, 5, 4, 15, 31, 28, 28, 30, 5, 4, 34, 31, 27, 27, 23, 4, 3, 3, 34, 30, 29, 26, 9, 5, 24, 34, 31, 21, 34, 4, 4, 26, 31, 26, 24, 22, 4, 4, 27, 47, 32, 28, 27, 4, 2, 32, , 27, 24, 23, 6, 6, 32, 28, 31, 25, 28, 7, 4, 30, 25
 1, 7, 4, 2, 25, 25, 25, 27, 29, 4, 4, 29, , 38, 33, 26, 8, 3, 29, 28, 13, 33, 28, 7, 2, 32, 31, 25, 28, 22, 6, 2, 17, 34, 33, 27, 32, 4, 2, 30, 26, 29, 0, 28, 5, 2, 3, 24, 24, 30, 26, 6, 4, 28, 34, 29, 24, 28, 7, 2, 22, 37, 27, 25, 22, 9, 3, 31, 50, 32, 27, 25, 3, 3, 34, , 27, 26, 23, 7, 3, 37, 30, 49, 25, 27, 5, 3, 31, 24
 1, 11, 4, 3, 27, 26, 21, 24, 24, 6, 2, 24, 30, 26, 26, 26, 7, 5, 33, 28, 16, 32, 29, 7, 5, 33, 31, 31, 31, 25, 4, 2, 14, 34, 36, 27, 34, 6, 5, 31, 29, 32, 31, 22, 5, 2, 5, 23, 23, 24, 31, 6, 4, 27, 26, 24, 25, 30, 7, 4, 28, 29, 31, 28, 26, 6, 2, 25, 34, 31, 23, 23, 6, 2, 33, , 23, 26, 23, 0, 3, 28, 31, 35, 24, 35, 5, 5, 39, 24
 1, 10, 4, 7, 33, 25, 22, 26, 25, 3, 5, 24, 29, 27, 23, 23, 7, 3, 28, 29, 14, 34, 20, 6, 2, 34, 34, 24, 43, 27, 9, 5, 16, 30, 30, 31, 37, 6, 1, 29, 27, 29, 31, 20, 4, 2, 3, 28, 21, 28, 25, 10, 3, 31, 26, 27, 26, 25, 7, 5, 22, 29, 34, 29, 23, 5, 3, 27, 25, 34, 30, 32, 6, 5, 36, , 24, 33, 27, 8, 4, 26, 33, 34, 26, 30, 5, 4, 33, 25
 1, 12, 3, 4, 34, 24, 28, 28, 33, 5, 3, 27, 30, 29, 24, 25, 5, 2, 28, 29, 12, 30, 28, 4, 3, 40, 31, 27, 40, 26, 8, 4, 13, 27, 28, 35, 33, 7, 4, 30, 30, 28, 34, 26, 10, 2, 1, 20, 25, 25, 30, 6, 2, 28, 24, 30, 24, 24, 5, 5, 26, 28, 30, 25, 27, 4, 2, 27, 27, 27, 28, 28, 9, 4, 31, , 32, 34, 27, 6, 4, 28, 28, 28, 24, 35, 8, 3, 31, 25
 3, , 4, 2, 34, 24, 25, 32, 31, 3, 6, 26, 31, 24, 28, 24, 11, 1, 28, 31, 10, 25, 24, 5, 3, 33, 30, 23, 27, 32, 4, 2, 13, 29, 32, 34, 33, 6, 4, 28, 30, 28, 29, 38, 6, 1, 2, 23, 30, 28, 21, 8, 4, 25, 29, 26, 22, 27, 6, 5, 24, 28, 32, 24, 29, 4, 1, 26, 23, 31, 29, 28, 4, 1, 32, , 30, 37, 24, 6, 3, 32, 33, 27, 29, 30, 3, 3, 31, 26
 1, 10, 4, 3, 33, 22, 26, 34, 28, 5, 4, 29, 31, 24, 26, 26, 10, 5, 32, 31, 16, 25, 28, 2, 2, 31, 32, 22, 22, 28, 7, 2, 21, 28, 31, 31, 33, 5, 2, 33, 26, 28, 27, 32, 7, 1, 5, 23, 24, 25, 27, 7, 2, 24, 29, 26, 31, 22, 9, 3, 30, 26, 36, 30, 32, 6, 4, 27, 23, 25, 31, 36, 4, 4, 27, , 24, 32, 23, 6, 4, 30, 28, 40, 25, 27, 3, 4, 32, 26
 1, 8, 3, 5, 34, 25, 26, 35, 25, 4, 3, 33, 28, 28, 28, 30, 5, 3, 32, 30, 14, 31, 26, 6, 3, 31, 32, 23, 23, 25, 4, 5, 12, 34, 33, 29, 30, 5, 3, 29, 23, 28, 27, 30, 5, 2, 3, 23, 31, 34, 30, 11, 3, 27, 26, 22, 33, 22, 6, 3, 30, 27, 38, 30, 26, 7, 4, 27, 24, 29, 35, 33, 5, 4, 28, , 27, 32, 23, 9, 3, 32, 28, 36, 23, 24, 11, 4, 30, 27
 , 9, 8, 1, 38, 24, 24, 32, 33, 6, 5, 30, 24, 28, 28, 29, 2, 2, 31, 30, 15, 46, 24, 5, 2, 27, 27, 23, 20, 26, 3, 1, 11, 32, 30, 28, 33, 9, 4, 29, 22, 24, 27, 32, 2, 4, 3, 20, 29, 36, 26, 9, 3, 29, 26, 25, 48, 23, 4, 3, 28, 30, 34, 27, 28, 7, 3, 28, 22, 29, 32, 42, 4, 5, 21, , 28, 23, 20, 7, 6, 28, 28, 27, 28, 31, 5, 6, 32, 38
 1, 6, 3, 3, 37, 25, 24, 34, 35, 7, 3, 28, 28, 30, 27, 29, 6, 2, 29, 28, 15, 36, 34, 8, 5, 30, 39, 29, 24, 24, 7, 3, 23, 26, 27, 25, 33, 9, 4, 24, 23, 25, 30, 41, 8, 1, 3, 27, 31, 28, 28, 8, 3, 33, 32, 25, 46, 23, 10, 3, 24, 31, 32, 27, 28, 6, 4, 28, 28, 30, 32, 35, 4, 2, 29, , 31, 23, 24, 6, 2, 30, 25, 32, 26, 49, 6, 3, 30, 37
 , 11, 4, 2, 35, 24, 27, 29, 35, 6, 4, 30, 25, 33, 26, 29, 7, 6, 26, 31, 17, 27, 36, 3, 3, 24, 31, 24, 24, 27, 5, 2, 14, 31, 26, 27, 25, 8, 6, 24, 18, 25, 35, 31, 11, 5, 3, 29, 29, 29, 25, 8, 2, 31, 30, 32, 48, 25, 6, 3, 24, 32, 33, 32, 27, 9, 4, 33, 25, 38, 27, 29, 4, 3, 28, , 29, 31, 23, 6, 5, 28, 25, 43, 28, 32, 6, 1, 38, 33
 1, 5, 4, 3, 42, 27, 23, 24, 30, 6, 5, 30, 23, 30, 33, 31, 5, 6, 25, 31, 21, 31, 33, 6, 3, 29, 28, 27, 22, 26, 11, 3, 12, 30, 27, 22, 26, 4, 6, 25, 27, 29, 37, 25, 13, 3, 3, 29, 24, 28, 25, 8, 4, 29, 30, 30, 30, 20, 7, 4, 22, 26, 38, 30, 26, 3, 4, 28, 25, 32, 27, 24, 7, 3, 30, , 30, 31, 31, 6, 5, 32, 26, 50, 34, 28, 7, 0, 34, 29
 3, 10, 4, 4, 37, 34, 27, 29, 27, 4, 1, 35, 29, 28, 33, 34, 10, 6, 26, 28, 18, 32, 28, 4, 2, 29, 34, 28, 22, 28, 5, 2, 22, 30, 26, 27, 28, 4, 3, 21, 24, 29, 44, 23, 7, 2, 3, 29, 31, 25, 26, 5, 3, 28, 33, 30, 23, 25, 5, 4, 22, 32, 35, 33, 26, 5, 4, 26, 33, 31, 32, 27, 8, 3, 26, , 32, 28, 30, 6, 7, 32, 29, 50, 31, 23, 7, 5, 32, 30
 2, 7, 4, 3, 37, 31, 24, 24, 23, 5, 4, 39, 29, 29, 35, 28, 8, 6, 28, 28, 12, 32, 26, 6, 5, 28, 30, 34, 22, 27, 4, 2, 16, 25, 24, 21, 31, 10, 3, 26, 23, 34, 36, 23, 7, 2, 3, 29, 35, 32, 28, 5, 2, 26, 38, 35, 24, 25, 5, 4, 25, 32, 33, 28, 29, 7, 3, 27, 33, 28, 25, 21, 6, 4, 31, , 26, 29, 27, 6, 1, 33, 23, 36, 40, 21, 6, 3, 27, 27
 2, 7, 7, 2, 35, 30, 31, 28, 27, 8, 2, 35, 32, 30, 27, 32, 7, 3, 28, 27, 9, 44, 26, 5, 5, 29, 26, 25, 27, 27, 6, 3, 21, 22, 33, 28, 25, 8, 3, 28, 25, 34, 34, 26, 11, 4, 3, 28, 44, 31, 28, 7, 3, 22, 33, 29, 25, 20, 6, 2, 25, 28, 26, 28, 31, 5, 3, 24, 33, 38, 24, 23, 4, 2, 28, , 27, 40, 31, 5, 4, 32, 22, 33, 35, 29, 6, 2, 23, 28
 2, 11, 5, 5, 37, 28, 30, 27, 27, 4, 3, 34, 34, 29, 33, 34, 7, 3, 27, 28, 12, 36, 26, 3, 1, 40, 29, 23, 27, 29, 6, 4, 16, 28, 33, 26, 30, 10, 5, 27, 26, 27, 34, 24, 6, 3, 4, 31, 29, 29, 26, 11, 6, 22, 38, 30, 26, 21, 6, 4, 27, 28, 26, 26, 24, 8, 3, 23, 33, 25, 27, 21, 5, 1, 29, , 31, 44, 43, 5, 5, 26, 22, 32, 31, 27, 6, 3, 31, 29
 2, 10, 4, 3, 40, 29, 26, 26, 27, 7, 4, 41, 37, 27, 32, 30, 5, 4, 26, 23, 10, 28, 24, 4, 1, 33, 29, 30, 24, 29, 6, 2, 18, 20, 39, 27, 32, 13, 1, 32, 29, 26, 27, 25, 6, 2, 4, 32, 29, 30, 26, 7, 2, 20, 36, 26, 23, 27, 5, 5, 26, 27, 27, 26, 26, 8, 3, 26, 32, 23, 34, 23, 4, 4, 27, , 29, 35, 40, 6, 5, 30, 25, 31, 30, 25, 4, 3, 27, 43
